host_iso8601,host_unix_ns,elapsed_s,rx_interval_ms,record_type,stm32_time_ms,rx_present,rx_seq,pi_time_ms,tracking_valid,rx_age_ms,packet_x_cm,estimate_valid,accepted_raw_x_cm,estimated_x_cm,target_x_cm,estimated_vx_cm_s,motor_angle_deg,angle_command_deg,brake_p_offset_deg,terminal_offset_deg,brake_p_active,terminal_push_active,terminal_trim_active,terminal_brake_gate_active,sequence_stage,vision_age_ms,x_changed,x_unchanged_ms,raw_line
2026-09-23T14:22:31.459+08:00,1790144551459202200,1.509215,4.995,vision_sample,15989,1,5387,4577098,1,21,2.11,1,,2.22,,7.63,,,,,,,,,,21,1,0.000,"V,15989,5387,4577098,1,21,211,1,222,763,21"
2026-09-23T14:22:31.464+08:00,1790144551464164900,1.514178,4.963,vision_sample,15994,1,5387,4577098,1,26,2.11,1,,2.22,,7.63,,,,,,,,,,25,0,4.963,"V,15994,5387,4577098,1,26,211,1,222,763,25"
2026-09-23T14:22:31.469+08:00,1790144551469204900,1.519206,5.028,vision_sample,15999,1,5387,4577098,1,31,2.11,1,,2.2600000000000002,,7.63,,,,,,,,,,31,1,0.000,"V,15999,5387,4577098,1,31,211,1,226,763,31"
2026-09-23T14:22:31.474+08:00,1790144551474176100,1.524174,4.968,vision_sample,16004,1,5387,4577098,1,36,2.11,1,,2.31,,7.63,,,,,,,,,,35,1,0.000,"V,16004,5387,4577098,1,36,211,1,231,763,35"
2026-09-23T14:22:31.478+08:00,1790144551478428200,1.528434,4.260,vision_sample,16009,1,5388,4577107,1,2,2.11,1,,2.25,,7.45,,,,,,,,,,2,1,0.000,"V,16009,5388,4577107,1,2,211,1,225,745,2"
2026-09-23T14:22:31.483+08:00,1790144551483247400,1.533260,4.827,vision_sample,16014,1,5392,4577141,1,1,2.16,1,,2.18,,6.33,,,,,,,,,,3,1,0.000,"V,16014,5392,4577141,1,1,216,1,218,633,3"
2026-09-23T14:22:31.488+08:00,1790144551488437000,1.538435,5.175,vision_sample,16019,1,5394,4577148,0,2,0.0,1,,2.16,,6.08,,,,,,,,,,4,1,0.000,"V,16019,5394,4577148,0,2,0,1,216,608,4"
2026-09-23T14:22:31.493+08:00,1790144551493268200,1.543281,4.846,vision_sample,16024,1,5394,4577148,0,7,0.0,1,,2.16,,6.08,,,,,,,,,,8,0,4.846,"V,16024,5394,4577148,0,7,0,1,216,608,8"
2026-09-23T14:22:31.498+08:00,1790144551498408500,1.548409,5.128,vision_sample,16029,1,5394,4577148,0,12,0.0,1,,2.19,,6.08,,,,,,,,,,14,1,0.000,"V,16029,5394,4577148,0,12,0,1,219,608,14"
2026-09-23T14:22:31.503+08:00,1790144551503226100,1.553239,4.830,vision_sample,16034,1,5394,4577148,0,17,0.0,1,,2.23,,6.08,,,,,,,,,,18,1,0.000,"V,16034,5394,4577148,0,17,0,1,223,608,18"
2026-09-23T14:22:31.508+08:00,1790144551508377200,1.558376,5.137,vision_sample,16039,1,5394,4577148,0,22,0.0,1,,2.27,,6.08,,,,,,,,,,24,1,0.000,"V,16039,5394,4577148,0,22,0,1,227,608,24"
2026-09-23T14:22:31.513+08:00,1790144551513375000,1.563374,4.998,vision_sample,16044,1,5394,4577148,0,27,0.0,1,,2.3000000000000003,,6.08,,,,,,,,,,28,1,0.000,"V,16044,5394,4577148,0,27,0,1,230,608,28"
2026-09-23T14:22:31.518+08:00,1790144551518214200,1.568227,4.853,vision_sample,16049,1,5394,4577148,0,32,0.0,1,,2.34,,6.08,,,,,,,,,,34,1,0.000,"V,16049,5394,4577148,0,32,0,1,234,608,34"
2026-09-23T14:22:31.523+08:00,1790144551523300700,1.573300,5.073,vision_sample,16054,1,5394,4577148,0,37,0.0,1,,2.34,,6.08,,,,,,,,,,38,0,5.073,"V,16054,5394,4577148,0,37,0,1,234,608,38"
2026-09-23T14:22:31.528+08:00,1790144551528229200,1.578242,4.942,vision_sample,16059,1,5395,4577160,1,2,2.17,1,,2.3000000000000003,,5.95,,,,,,,,,,2,1,0.000,"V,16059,5395,4577160,1,2,217,1,230,595,2"
2026-09-23T14:22:31.533+08:00,1790144551533213500,1.583226,4.984,vision_sample,16064,1,5398,4577186,0,2,0.0,1,,2.21,,4.74,,,,,,,,,,2,1,0.000,"V,16064,5398,4577186,0,2,0,1,221,474,2"
2026-09-23T14:22:31.538+08:00,1790144551538301500,1.588300,5.074,vision_sample,16069,1,5400,4577197,1,4,2.17,1,,2.18,,4.3,,,,,,,,,,4,1,0.000,"V,16069,5400,4577197,1,4,217,1,218,430,4"
2026-09-23T14:22:31.543+08:00,1790144551543204800,1.593217,4.917,vision_sample,16074,1,5400,4577197,1,9,2.17,1,,2.2,,4.3,,,,,,,,,,8,1,0.000,"V,16074,5400,4577197,1,9,217,1,220,430,8"
2026-09-23T14:22:31.548+08:00,1790144551548227100,1.598240,5.022,vision_sample,16079,1,5400,4577197,1,14,2.17,1,,2.23,,4.3,,,,,,,,,,14,1,0.000,"V,16079,5400,4577197,1,14,217,1,223,430,14"
2026-09-23T14:22:31.553+08:00,1790144551553274000,1.603273,5.033,vision_sample,16084,1,5400,4577197,1,19,2.17,1,,2.23,,4.3,,,,,,,,,,18,0,5.033,"V,16084,5400,4577197,1,19,217,1,223,430,18"
2026-09-23T14:22:31.558+08:00,1790144551558215100,1.608228,4.955,vision_sample,16089,1,5400,4577197,1,24,2.17,1,,2.25,,4.3,,,,,,,,,,24,1,0.000,"V,16089,5400,4577197,1,24,217,1,225,430,24"
2026-09-23T14:22:31.563+08:00,1790144551563296900,1.613298,5.070,vision_sample,16094,1,5400,4577197,1,29,2.17,1,,2.2800000000000002,,4.3,,,,,,,,,,28,1,0.000,"V,16094,5400,4577197,1,29,217,1,228,430,28"
2026-09-23T14:22:31.568+08:00,1790144551568204000,1.618217,4.919,vision_sample,16099,1,5400,4577197,1,34,2.17,1,,2.31,,4.3,,,,,,,,,,34,1,0.000,"V,16099,5400,4577197,1,34,217,1,231,430,34"
2026-09-23T14:22:31.573+08:00,1790144551573173300,1.623186,4.969,vision_sample,16104,1,5400,4577197,1,39,2.17,1,,2.33,,4.3,,,,,,,,,,38,1,0.000,"V,16104,5400,4577197,1,39,217,1,233,430,38"
2026-09-23T14:22:31.578+08:00,1790144551578232900,1.628232,5.046,vision_sample,16109,1,5401,4577207,1,1,2.17,1,,2.36,,4.3,,,,,,,,,,44,1,0.000,"V,16109,5401,4577207,1,1,217,1,236,430,44"
2026-09-23T14:22:31.582+08:00,1790144551582274500,1.632287,4.054,vision_sample,16114,1,5404,4577227,1,1,2.17,1,,2.24,,3.2,,,,,,,,,,2,1,0.000,"V,16114,5404,4577227,1,1,217,1,224,320,2"
2026-09-23T14:22:31.587+08:00,1790144551587590900,1.637591,5.304,vision_sample,16119,1,5407,4577247,1,2,2.16,1,,2.17,,2.32,,,,,,,,,,2,1,0.000,"V,16119,5407,4577247,1,2,216,1,217,232,2"
2026-09-23T14:22:31.592+08:00,1790144551592610900,1.642611,5.021,vision_sample,16124,1,5407,4577247,1,7,2.16,1,,2.17,,2.32,,,,,,,,,,6,0,5.021,"V,16124,5407,4577247,1,7,216,1,217,232,6"
2026-09-23T14:22:31.597+08:00,1790144551597640900,1.647641,5.029,vision_sample,16129,1,5407,4577247,1,12,2.16,1,,2.19,,2.32,,,,,,,,,,12,1,0.000,"V,16129,5407,4577247,1,12,216,1,219,232,12"
2026-09-23T14:22:31.602+08:00,1790144551602493800,1.652507,4.866,vision_sample,16134,1,5407,4577247,1,17,2.16,1,,2.2,,2.32,,,,,,,,,,16,1,0.000,"V,16134,5407,4577247,1,17,216,1,220,232,16"
2026-09-23T14:22:31.607+08:00,1790144551607477000,1.657490,4.983,vision_sample,16139,1,5407,4577247,1,22,2.16,1,,2.22,,2.32,,,,,,,,,,22,1,0.000,"V,16139,5407,4577247,1,22,216,1,222,232,22"
2026-09-23T14:22:31.612+08:00,1790144551612724400,1.662723,5.234,vision_sample,16144,1,5407,4577247,1,27,2.16,1,,2.23,,2.32,,,,,,,,,,26,1,0.000,"V,16144,5407,4577247,1,27,216,1,223,232,26"
2026-09-23T14:22:31.617+08:00,1790144551617492300,1.667505,4.782,vision_sample,16149,1,5407,4577247,1,32,2.16,1,,2.24,,2.32,,,,,,,,,,32,1,0.000,"V,16149,5407,4577247,1,32,216,1,224,232,32"
2026-09-23T14:22:31.622+08:00,1790144551622468800,1.672482,4.977,vision_sample,16154,1,5407,4577247,1,37,2.16,1,,2.24,,2.32,,,,,,,,,,36,0,4.977,"V,16154,5407,4577247,1,37,216,1,224,232,36"
2026-09-23T14:22:31.627+08:00,1790144551627468300,1.677481,4.999,vision_sample,16159,1,5408,4577257,1,1,2.12,1,,2.2600000000000002,,2.32,,,,,,,,,,42,1,0.000,"V,16159,5408,4577257,1,1,212,1,226,232,42"
2026-09-23T14:22:31.632+08:00,1790144551632433800,1.682446,4.966,vision_sample,16164,1,5411,4577278,1,1,2.1,1,,2.18,,1.6,,,,,,,,,,2,1,0.000,"V,16164,5411,4577278,1,1,210,1,218,160,2"
2026-09-23T14:22:31.636+08:00,1790144551636516500,1.686529,4.083,vision_sample,16169,1,5414,4577302,0,1,0.0,1,,2.09,,0.32,,,,,,,,,,3,1,0.000,"V,16169,5414,4577302,0,1,0,1,209,32,3"
2026-09-23T14:22:31.641+08:00,1790144551641973200,1.691985,5.456,vision_sample,16174,1,5414,4577302,0,6,0.0,1,,2.08,,0.1,,,,,,,,,,7,1,0.000,"V,16174,5414,4577302,0,6,0,1,208,10,7"
2026-09-23T14:22:31.647+08:00,1790144551647023500,1.697035,5.050,vision_sample,16179,1,5414,4577302,0,11,0.0,1,,2.08,,0.1,,,,,,,,,,13,0,5.050,"V,16179,5414,4577302,0,11,0,1,208,10,13"
2026-09-23T14:22:31.651+08:00,1790144551651975300,1.701984,4.949,vision_sample,16184,1,5414,4577302,0,16,0.0,1,,2.08,,0.1,,,,,,,,,,17,0,9.999,"V,16184,5414,4577302,0,16,0,1,208,10,17"
2026-09-23T14:22:31.656+08:00,1790144551656973900,1.706987,5.003,vision_sample,16189,1,5414,4577302,0,21,0.0,1,,2.08,,0.1,,,,,,,,,,23,0,15.002,"V,16189,5414,4577302,0,21,0,1,208,10,23"
2026-09-23T14:22:31.661+08:00,1790144551661945900,1.711958,4.972,vision_sample,16194,1,5414,4577302,0,26,0.0,1,,2.08,,0.1,,,,,,,,,,27,0,19.973,"V,16194,5414,4577302,0,26,0,1,208,10,27"
2026-09-23T14:22:31.667+08:00,1790144551667074800,1.717066,5.108,vision_sample,16199,1,5414,4577302,0,31,0.0,1,,2.08,,0.1,,,,,,,,,,33,0,25.081,"V,16199,5414,4577302,0,31,0,1,208,10,33"
2026-09-23T14:22:31.672+08:00,1790144551672160100,1.722149,5.083,vision_sample,16204,1,5414,4577302,0,36,0.0,1,,2.08,,0.1,,,,,,,,,,37,0,30.164,"V,16204,5414,4577302,0,36,0,1,208,10,37"
2026-09-23T14:22:31.676+08:00,1790144551676955400,1.726965,4.817,vision_sample,16209,1,5414,4577302,0,41,0.0,1,,2.08,,0.1,,,,,,,,,,43,0,34.980,"V,16209,5414,4577302,0,41,0,1,208,10,43"
2026-09-23T14:22:31.681+08:00,1790144551681917700,1.731931,4.965,vision_sample,16214,1,5416,4577318,1,2,1.97,1,,2.04,,0.04,,,,,,,,,,1,1,0.000,"V,16214,5416,4577318,1,2,197,1,204,4,1"
2026-09-23T14:22:31.686+08:00,1790144551686916200,1.736929,4.998,vision_sample,16219,1,5416,4577318,1,7,1.97,1,,2.04,,0.04,,,,,,,,,,7,0,4.998,"V,16219,5416,4577318,1,7,197,1,204,4,7"
2026-09-23T14:22:31.691+08:00,1790144551691948500,1.741961,5.032,vision_sample,16224,1,5416,4577318,1,12,1.97,1,,2.04,,0.04,,,,,,,,,,11,0,10.030,"V,16224,5416,4577318,1,12,197,1,204,4,11"
2026-09-23T14:22:31.696+08:00,1790144551696941500,1.746954,4.994,vision_sample,16229,1,5416,4577318,1,17,1.97,1,,2.04,,0.04,,,,,,,,,,17,0,15.024,"V,16229,5416,4577318,1,17,197,1,204,4,17"
2026-09-23T14:22:31.701+08:00,1790144551701932000,1.751945,4.991,vision_sample,16234,1,5416,4577318,1,22,1.97,1,,2.04,,0.04,,,,,,,,,,21,0,20.015,"V,16234,5416,4577318,1,22,197,1,204,4,21"
2026-09-23T14:22:31.706+08:00,1790144551706939900,1.756935,4.990,vision_sample,16239,1,5416,4577318,1,27,1.97,1,,2.04,,0.04,,,,,,,,,,27,0,25.005,"V,16239,5416,4577318,1,27,197,1,204,4,27"
2026-09-23T14:22:31.711+08:00,1790144551711909200,1.761921,4.986,vision_sample,16244,1,5416,4577318,1,32,1.97,1,,2.04,,0.04,,,,,,,,,,31,0,29.991,"V,16244,5416,4577318,1,32,197,1,204,4,31"
2026-09-23T14:22:31.716+08:00,1790144551716168300,1.766176,4.255,vision_sample,16249,1,5416,4577318,1,37,1.97,1,,2.04,,0.04,,,,,,,,,,37,0,34.246,"V,16249,5416,4577318,1,37,197,1,204,4,37"
2026-09-23T14:22:31.721+08:00,1790144551721384300,1.771366,5.190,vision_sample,16254,1,5416,4577318,1,42,1.97,1,,2.04,,0.04,,,,,,,,,,41,0,39.435,"V,16254,5416,4577318,1,42,197,1,204,4,41"
2026-09-23T14:22:31.726+08:00,1790144551726242800,1.776256,4.890,vision_sample,16259,1,5416,4577318,1,47,1.97,1,,2.05,,0.04,,,,,,,,,,47,1,0.000,"V,16259,5416,4577318,1,47,197,1,205,4,47"
2026-09-23T14:22:31.731+08:00,1790144551731401400,1.781400,5.144,vision_sample,16264,1,5424,4577377,1,0,1.83,1,,1.99,,-0.04,,,,,,,,,,3,1,0.000,"V,16264,5424,4577377,1,0,183,1,199,-4,3"
2026-09-23T14:22:31.736+08:00,1790144551736378800,1.786379,4.979,vision_sample,16269,1,5427,4577397,1,1,1.76,1,,1.85,,-1.86,,,,,,,,,,2,1,0.000,"V,16269,5427,4577397,1,1,176,1,185,-186,2"
2026-09-23T14:22:31.741+08:00,1790144551741334400,1.791334,4.955,vision_sample,16274,1,5427,4577397,1,6,1.76,1,,1.82,,-2.31,,,,,,,,,,5,1,0.000,"V,16274,5427,4577397,1,6,176,1,182,-231,5"
2026-09-23T14:22:31.746+08:00,1790144551746421900,1.796421,5.087,vision_sample,16279,1,5427,4577397,1,11,1.76,1,,1.8,,-2.31,,,,,,,,,,11,1,0.000,"V,16279,5427,4577397,1,11,176,1,180,-231,11"
2026-09-23T14:22:31.751+08:00,1790144551751253700,1.801266,4.845,vision_sample,16284,1,5427,4577397,1,16,1.76,1,,1.79,,-2.31,,,,,,,,,,15,1,0.000,"V,16284,5427,4577397,1,16,176,1,179,-231,15"
2026-09-23T14:22:31.756+08:00,1790144551756257400,1.806270,5.004,vision_sample,16289,1,5427,4577397,1,21,1.76,1,,1.78,,-2.31,,,,,,,,,,21,1,0.000,"V,16289,5427,4577397,1,21,176,1,178,-231,21"
2026-09-23T14:22:31.761+08:00,1790144551761349800,1.811350,5.080,vision_sample,16294,1,5427,4577397,1,26,1.76,1,,1.78,,-2.31,,,,,,,,,,25,0,5.080,"V,16294,5427,4577397,1,26,176,1,178,-231,25"
2026-09-23T14:22:31.766+08:00,1790144551766247300,1.816260,4.910,vision_sample,16299,1,5427,4577397,1,31,1.76,1,,1.76,,-2.31,,,,,,,,,,31,1,0.000,"V,16299,5427,4577397,1,31,176,1,176,-231,31"
2026-09-23T14:22:31.771+08:00,1790144551771280400,1.821293,5.033,vision_sample,16304,1,5427,4577397,1,36,1.76,1,,1.75,,-2.31,,,,,,,,,,35,1,0.000,"V,16304,5427,4577397,1,36,176,1,175,-231,35"
2026-09-23T14:22:31.776+08:00,1790144551776292900,1.826306,5.013,vision_sample,16309,1,5427,4577397,1,41,1.76,1,,1.74,,-2.31,,,,,,,,,,41,1,0.000,"V,16309,5427,4577397,1,41,176,1,174,-231,41"
2026-09-23T14:22:31.781+08:00,1790144551781207900,1.831221,4.915,vision_sample,16314,1,5428,4577411,1,2,1.73,1,,1.72,,-2.31,,,,,,,,,,45,1,0.000,"V,16314,5428,4577411,1,2,173,1,172,-231,45"
2026-09-23T14:22:31.786+08:00,1790144551786291500,1.836290,5.069,vision_sample,16319,1,5429,4577417,1,5,1.73,1,,1.74,,-2.16,,,,,,,,,,5,1,0.000,"V,16319,5429,4577417,1,5,173,1,174,-216,5"
2026-09-23T14:22:31.791+08:00,1790144551791226100,1.841225,4.935,vision_sample,16324,1,5429,4577417,1,10,1.73,1,,1.73,,-2.16,,,,,,,,,,9,1,0.000,"V,16324,5429,4577417,1,10,173,1,173,-216,9"
2026-09-23T14:22:31.796+08:00,1790144551796381000,1.846366,5.141,vision_sample,16329,1,5429,4577417,1,15,1.73,1,,1.72,,-2.16,,,,,,,,,,15,1,0.000,"V,16329,5429,4577417,1,15,173,1,172,-216,15"
2026-09-23T14:22:31.801+08:00,1790144551801264900,1.851260,4.894,vision_sample,16334,1,5429,4577417,1,20,1.73,1,,1.72,,-2.16,,,,,,,,,,19,0,4.894,"V,16334,5429,4577417,1,20,173,1,172,-216,19"
2026-09-23T14:22:31.806+08:00,1790144551806285900,1.856281,5.021,vision_sample,16339,1,5429,4577417,1,25,1.73,1,,1.7,,-2.16,,,,,,,,,,25,1,0.000,"V,16339,5429,4577417,1,25,173,1,170,-216,25"
2026-09-23T14:22:31.811+08:00,1790144551811184000,1.861196,4.915,vision_sample,16344,1,5429,4577417,1,30,1.73,1,,1.69,,-2.16,,,,,,,,,,29,1,0.000,"V,16344,5429,4577417,1,30,173,1,169,-216,29"
2026-09-23T14:22:31.816+08:00,1790144551816186600,1.866184,4.988,vision_sample,16349,1,5429,4577417,1,35,1.73,1,,1.68,,-2.16,,,,,,,,,,35,1,0.000,"V,16349,5429,4577417,1,35,173,1,168,-216,35"
2026-09-23T14:22:31.821+08:00,1790144551821176000,1.871186,5.003,vision_sample,16354,1,5429,4577417,1,40,1.73,1,,1.67,,-2.16,,,,,,,,,,39,1,0.000,"V,16354,5429,4577417,1,40,173,1,167,-216,39"
2026-09-23T14:22:31.825+08:00,1790144551825414700,1.875427,4.241,vision_sample,16359,1,5429,4577417,1,45,1.73,1,,1.6500000000000001,,-2.16,,,,,,,,,,45,1,0.000,"V,16359,5429,4577417,1,45,173,1,165,-216,45"
2026-09-23T14:22:31.830+08:00,1790144551830379200,1.880391,4.965,vision_sample,16364,1,5437,4577477,1,1,1.54,1,,1.6400000000000001,,-2.18,,,,,,,,,,3,1,0.000,"V,16364,5437,4577477,1,1,154,1,164,-218,3"
2026-09-23T14:22:31.835+08:00,1790144551835235300,1.885248,4.857,vision_sample,16369,1,5440,4577497,1,1,1.33,1,,1.52,,-3.7800000000000002,,,,,,,,,,3,1,0.000,"V,16369,5440,4577497,1,1,133,1,152,-378,3"
2026-09-23T14:22:31.840+08:00,1790144551840242500,1.890255,5.007,vision_sample,16374,1,5440,4577497,1,6,1.33,1,,1.45,,-4.72,,,,,,,,,,5,1,0.000,"V,16374,5440,4577497,1,6,133,1,145,-472,5"
2026-09-23T14:22:31.845+08:00,1790144551845382600,1.895396,5.141,vision_sample,16379,1,5440,4577497,1,11,1.33,1,,1.42,,-4.72,,,,,,,,,,11,1,0.000,"V,16379,5440,4577497,1,11,133,1,142,-472,11"
2026-09-23T14:22:31.850+08:00,1790144551850234700,1.900248,4.852,vision_sample,16384,1,5440,4577497,1,16,1.33,1,,1.4000000000000001,,-4.72,,,,,,,,,,15,1,0.000,"V,16384,5440,4577497,1,16,133,1,140,-472,15"
2026-09-23T14:22:31.855+08:00,1790144551855251500,1.905265,5.017,vision_sample,16389,1,5440,4577497,1,21,1.33,1,,1.37,,-4.72,,,,,,,,,,21,1,0.000,"V,16389,5440,4577497,1,21,133,1,137,-472,21"
2026-09-23T14:22:31.860+08:00,1790144551860257300,1.910270,5.005,vision_sample,16394,1,5440,4577497,1,26,1.33,1,,1.37,,-4.72,,,,,,,,,,25,0,5.005,"V,16394,5440,4577497,1,26,133,1,137,-472,25"
2026-09-23T14:22:31.865+08:00,1790144551865375800,1.915371,5.101,vision_sample,16399,1,5440,4577497,1,31,1.33,1,,1.34,,-4.72,,,,,,,,,,31,1,0.000,"V,16399,5440,4577497,1,31,133,1,134,-472,31"
2026-09-23T14:22:31.870+08:00,1790144551870215300,1.920228,4.857,vision_sample,16404,1,5440,4577497,1,36,1.33,1,,1.31,,-4.72,,,,,,,,,,35,1,0.000,"V,16404,5440,4577497,1,36,133,1,131,-472,35"
2026-09-23T14:22:31.875+08:00,1790144551875220200,1.925233,5.005,vision_sample,16409,1,5440,4577497,1,41,1.33,1,,1.28,,-4.72,,,,,,,,,,41,1,0.000,"V,16409,5440,4577497,1,41,133,1,128,-472,41"
2026-09-23T14:22:31.880+08:00,1790144551880191200,1.930204,4.971,vision_sample,16414,1,5442,4577516,0,2,0.0,1,,1.28,,-4.68,,,,,,,,,,2,0,4.971,"V,16414,5442,4577516,0,2,0,1,128,-468,2"
2026-09-23T14:22:31.885+08:00,1790144551885166400,1.935179,4.975,vision_sample,16419,1,5446,4577544,0,1,0.0,1,,1.24,,-5.14,,,,,,,,,,2,1,0.000,"V,16419,5446,4577544,0,1,0,1,124,-514,2"
2026-09-23T14:22:31.890+08:00,1790144551890192300,1.940205,5.026,vision_sample,16424,1,5447,4577547,1,4,1.1,1,,1.18,,-6.08,,,,,,,,,,3,1,0.000,"V,16424,5447,4577547,1,4,110,1,118,-608,3"
2026-09-23T14:22:31.895+08:00,1790144551895175500,1.945188,4.983,vision_sample,16429,1,5447,4577547,1,9,1.1,1,,1.1400000000000001,,-6.08,,,,,,,,,,9,1,0.000,"V,16429,5447,4577547,1,9,110,1,114,-608,9"
2026-09-23T14:22:31.900+08:00,1790144551900186200,1.950199,5.011,vision_sample,16434,1,5447,4577547,1,14,1.1,1,,1.1400000000000001,,-6.08,,,,,,,,,,13,0,5.011,"V,16434,5447,4577547,1,14,110,1,114,-608,13"
2026-09-23T14:22:31.905+08:00,1790144551905219200,1.955231,5.032,vision_sample,16439,1,5447,4577547,1,19,1.1,1,,1.1,,-6.08,,,,,,,,,,19,1,0.000,"V,16439,5447,4577547,1,19,110,1,110,-608,19"
2026-09-23T14:22:31.910+08:00,1790144551910174100,1.960186,4.955,vision_sample,16444,1,5447,4577547,1,24,1.1,1,,1.07,,-6.08,,,,,,,,,,23,1,0.000,"V,16444,5447,4577547,1,24,110,1,107,-608,23"
2026-09-23T14:22:31.915+08:00,1790144551915196900,1.965209,5.023,vision_sample,16449,1,5447,4577547,1,29,1.1,1,,1.03,,-6.08,,,,,,,,,,29,1,0.000,"V,16449,5447,4577547,1,29,110,1,103,-608,29"
2026-09-23T14:22:31.920+08:00,1790144551920162000,1.970174,4.965,vision_sample,16454,1,5447,4577547,1,34,1.1,1,,0.99,,-6.08,,,,,,,,,,33,1,0.000,"V,16454,5447,4577547,1,34,110,1,99,-608,33"
2026-09-23T14:22:31.925+08:00,1790144551925156800,1.975170,4.996,vision_sample,16459,1,5447,4577547,1,39,1.1,1,,0.96,,-6.08,,,,,,,,,,39,1,0.000,"V,16459,5447,4577547,1,39,110,1,96,-608,39"
2026-09-23T14:22:31.929+08:00,1790144551929388800,1.979388,4.218,vision_sample,16464,1,5449,4577570,1,1,1.06,1,,1.01,,-6.0,,,,,,,,,,2,1,0.000,"V,16464,5449,4577570,1,1,106,1,101,-600,2"
2026-09-23T14:22:31.934+08:00,1790144551934271600,1.984285,4.897,vision_sample,16469,1,5452,4577587,1,2,1.01,1,,1.03,,-5.68,,,,,,,,,,2,1,0.000,"V,16469,5452,4577587,1,2,101,1,103,-568,2"
2026-09-23T14:22:31.939+08:00,1790144551939240900,1.989253,4.968,vision_sample,16474,1,5453,4577597,1,5,0.92,1,,0.99,,-6.22,,,,,,,,,,4,1,0.000,"V,16474,5453,4577597,1,5,92,1,99,-622,4"
2026-09-23T14:22:31.944+08:00,1790144551944256500,1.994269,5.016,vision_sample,16479,1,5453,4577597,1,10,0.92,1,,0.9500000000000001,,-6.22,,,,,,,,,,10,1,0.000,"V,16479,5453,4577597,1,10,92,1,95,-622,10"
2026-09-23T14:22:31.949+08:00,1790144551949408600,1.999408,5.138,vision_sample,16484,1,5453,4577597,1,15,0.92,1,,0.92,,-6.22,,,,,,,,,,14,1,0.000,"V,16484,5453,4577597,1,15,92,1,92,-622,14"
2026-09-23T14:22:31.954+08:00,1790144551954349400,2.004350,4.942,vision_sample,16489,1,5453,4577597,1,20,0.92,1,,0.88,,-6.22,,,,,,,,,,20,1,0.000,"V,16489,5453,4577597,1,20,92,1,88,-622,20"
2026-09-23T14:22:31.959+08:00,1790144551959247300,2.009260,4.910,vision_sample,16494,1,5453,4577597,1,25,0.92,1,,0.88,,-6.22,,,,,,,,,,24,0,4.910,"V,16494,5453,4577597,1,25,92,1,88,-622,24"
2026-09-23T14:22:31.964+08:00,1790144551964219000,2.014232,4.972,vision_sample,16499,1,5453,4577597,1,30,0.92,1,,0.84,,-6.22,,,,,,,,,,30,1,0.000,"V,16499,5453,4577597,1,30,92,1,84,-622,30"
2026-09-23T14:22:31.969+08:00,1790144551969227300,2.019240,5.008,vision_sample,16504,1,5453,4577597,1,35,0.92,1,,0.8,,-6.22,,,,,,,,,,34,1,0.000,"V,16504,5453,4577597,1,35,92,1,80,-622,34"
2026-09-23T14:22:31.974+08:00,1790144551974305300,2.024304,5.064,vision_sample,16509,1,5453,4577597,1,40,0.92,1,,0.77,,-6.22,,,,,,,,,,40,1,0.000,"V,16509,5453,4577597,1,40,92,1,77,-622,40"
2026-09-23T14:22:31.979+08:00,1790144551979246400,2.029246,4.942,vision_sample,16514,1,5454,4577607,1,1,0.92,1,,0.73,,-6.22,,,,,,,,,,44,1,0.000,"V,16514,5454,4577607,1,1,92,1,73,-622,44"
2026-09-23T14:22:31.984+08:00,1790144551984262100,2.034262,5.016,vision_sample,16519,1,5457,4577628,1,2,0.86,1,,0.8300000000000001,,-5.59,,,,,,,,,,2,1,0.000,"V,16519,5457,4577628,1,2,86,1,83,-559,2"
2026-09-23T14:22:31.989+08:00,1790144551989184000,2.039197,4.935,vision_sample,16524,1,5460,4577647,1,2,0.78,1,,0.85,,-5.39,,,,,,,,,,4,1,0.000,"V,16524,5460,4577647,1,2,78,1,85,-539,4"
2026-09-23T14:22:31.994+08:00,1790144551994196300,2.044198,5.001,vision_sample,16529,1,5460,4577647,1,7,0.78,1,,0.8200000000000001,,-5.73,,,,,,,,,,7,1,0.000,"V,16529,5460,4577647,1,7,78,1,82,-573,7"
2026-09-23T14:22:31.999+08:00,1790144551999260100,2.049260,5.062,vision_sample,16534,1,5460,4577647,1,12,0.78,1,,0.79,,-5.73,,,,,,,,,,11,1,0.000,"V,16534,5460,4577647,1,12,78,1,79,-573,11"
2026-09-23T14:22:32.004+08:00,1790144552004174300,2.054187,4.928,vision_sample,16539,1,5460,4577647,1,17,0.78,1,,0.76,,-5.73,,,,,,,,,,17,1,0.000,"V,16539,5460,4577647,1,17,78,1,76,-573,17"
2026-09-23T14:22:32.009+08:00,1790144552009235200,2.059235,5.048,vision_sample,16544,1,5460,4577647,1,22,0.78,1,,0.72,,-5.73,,,,,,,,,,21,1,0.000,"V,16544,5460,4577647,1,22,78,1,72,-573,21"
2026-09-23T14:22:32.014+08:00,1790144552014181000,2.064194,4.958,vision_sample,16549,1,5460,4577647,1,27,0.78,1,,0.6900000000000001,,-5.73,,,,,,,,,,27,1,0.000,"V,16549,5460,4577647,1,27,78,1,69,-573,27"
